subject_id,file,yaw
4,4/frames_17384.png,26.7116
4,4/frames_17385.png,26.5498
4,4/frames_17386.png,22.8996
4,4/frames_17387.png,-16.1148
4,4/frames_17388.png,-23.4967
4,4/frames_17389.png,-14.0484
4,4/frames_17390.png,22.1772
4,4/frames_17391.png,26.0893
4,4/frames_17392.png,25.2838
4,4/frames_17393.png,-22.2231
4,4/frames_17394.png,-19.3901
4,4/frames_17395.png,-20.8192
4,4/frames_17396.png,21.6898
4,4/frames_17398.png,-22.6226
4,4/frames_17399.png,-22.1653
4,4/frames_17400.png,24.1748
4,4/frames_17401.png,9.36402
4,4/frames_18803.png,-11.0942
4,4/frames_18804.png,-16.4736
4,4/frames_18805.png,-14.1105
4,4/frames_18806.png,-16.8642
4,4/frames_18807.png,-15.5622
4,4/frames_18808.png,-19.5063
4,4/frames_25010.png,13.5167
4,4/frames_25011.png,-10.3163
4,4/frames_25012.png,0.968179
4,4/frames_25013.png,-21.5388
4,4/frames_25014.png,-24.4437
4,4/frames_25015.png,-6.42344
4,4/frames_25016.png,19.1164
4,4/frames_25017.png,-22.5475
4,4/frames_25018.png,12.6621
4,4/frames_25019.png,-10.504
4,4/frames_25020.png,-3.61167
4,4/frames_25021.png,4.69727
4,4/frames_25022.png,-23.3934
4,4/frames_25025.png,-30.2283
4,4/frames_55541.png,45.0827
4,4/frames_55542.png,22.2828
4,4/frames_55543.png,-8.27506
4,4/frames_55544.png,13.4834
4,4/frames_55545.png,-11.4097
4,4/frames_55546.png,7.45125
4,4/frames_55547.png,19.1632
4,4/frames_55548.png,-6.91609
4,4/frames_55549.png,-3.75654
4,4/frames_55550.png,-1.84416
4,4/frames_55551.png,7.15508
4,4/frames_55552.png,11.3978
4,4/frames_55553.png,-11.5674
4,4/frames_55554.png,-11.7384
4,4/frames_55555.png,18.2493
4,4/frames_55556.png,9.46583
4,4/frames_7320.png,9.49628
4,4/frames_7321.png,19.2251
4,4/frames_7322.png,8.926860000000003
4,4/frames_7323.png,0.0
4,4/img_1231.jpg,-22.0962
4,4/img_1333.jpg,-32.4646
4,4/img_1344.jpg,20.1164
4,4/img_1413.jpg,-0.8275549999999999
4,4/img_1800.jpg,12.5702
4,4/img_192.jpg,26.5684
4,4/img_2313.jpg,41.0561
4,4/img_2653.jpg,-28.3123
4,4/img_2921.jpg,-9.54577
4,4/img_3617.jpg,16.0122
4,4/img_3718.jpg,44.012
4,4/img_4781.jpg,-70.2529
4,4/img_5164.jpg,-1.96755
4,4/img_55535.jpg,-19.0612
4,4/img_55536.jpg,-3.86159
4,4/img_55537.jpg,38.342
4,4/img_55538.jpg,0.159393
4,4/img_55539.jpg,0.0120709
4,4/img_55557.jpg,22.6146
4,4/img_55558.jpg,-33.3423
4,4/img_55631.jpg,21.0012
5,5/frames_12494.png,-28.7259
5,5/frames_12496.png,-8.71481
5,5/frames_12497.png,-9.10593
5,5/frames_12498.png,-14.9193
5,5/frames_12499.png,-41.217
5,5/frames_16616.png,-32.1095
5,5/frames_16617.png,-14.4439
5,5/frames_16618.png,-36.502
5,5/frames_16620.png,-31.3699
5,5/frames_16621.png,-22.2986
5,5/frames_16622.png,-29.177
5,5/frames_20768.png,-33.1873
5,5/frames_20769.png,-30.2847
5,5/frames_20770.png,-31.8337
5,5/frames_20772.png,-30.7283
5,5/frames_24008.png,-39.4525
5,5/frames_24009.png,-37.3435
5,5/frames_24010.png,-19.4103
5,5/frames_24011.png,-7.199889999999999
5,5/frames_24012.png,-19.2713
5,5/frames_24013.png,-17.9114
5,5/frames_24014.png,-11.6627
5,5/frames_24015.png,-12.2424
5,5/frames_24016.png,-18.0206
5,5/frames_24017.png,-4.25284
5,5/frames_24018.png,-14.527
5,5/frames_24019.png,4.81187
5,5/frames_24020.png,-5.5285
5,5/frames_24050.png,-81.7237
5,5/frames_24051.png,30.2875
5,5/frames_24052.png,76.2963
5,5/frames_6446.png,-10.4309
5,5/frames_6447.png,-18.145
5,5/frames_6448.png,-8.498669999999999
5,5/frames_6449.png,-8.70735
5,5/frames_6451.png,-31.6447
5,5/img_1723.jpg,7.72589
5,5/img_1795.jpg,0.7995479999999999
5,5/img_1836.jpg,-23.7597
5,5/img_2039.jpg,-11.7628
5,5/img_2461.jpg,1.29574
5,5/img_2468.jpg,-85.9737
5,5/img_2497.jpg,1.49331
5,5/img_2630.jpg,-7.269310000000001
5,5/img_2836.jpg,0.0
5,5/img_3239.jpg,8.82955
5,5/img_3320.jpg,-76.5328
5,5/img_3446.jpg,-2.59693
5,5/img_344.jpg,-11.7871
5,5/img_3492.jpg,-7.814489999999998
5,5/img_4058.jpg,-79.3526
5,5/img_4080.jpg,0.0
5,5/img_4149.jpg,-9.17819
5,5/img_4401.jpg,20.9381
5,5/img_4591.jpg,22.6983
5,5/img_4630.jpg,-76.1652
5,5/img_4851.png,-7.29898
5,5/img_4897.jpg,17.1039
5,5/img_4995.jpg,-0.453398
5,5/img_5084.jpg,-60.9395
5,5/img_980.jpg,16.7391
7,7/frames_10553.png,33.4308
7,7/frames_10554.png,73.347
7,7/frames_10558.png,-15.5254
7,7/frames_10560.png,40.3928
7,7/img_274.jpg,19.5999
7,7/img_2759.jpg,-85.1333
7,7/img_3204.jpg,-22.3178
7,7/img_3390.jpg,19.2472
7,7/img_3489.jpg,6.97537
7,7/img_3498.jpg,-85.3634
7,7/img_4774.jpg,2.62225
7,7/img_5014.jpg,22.2989
7,7/img_68.jpg,1.35815
8,8/frames_15385.png,-8.32726
8,8/frames_22084.png,-22.8653
8,8/frames_22085.png,12.5724
8,8/frames_22090.png,36.9943
8,8/frames_22091.png,36.3188
8,8/frames_22092.png,70.3556
8,8/frames_22094.png,72.3122
8,8/frames_22095.png,40.6694
8,8/frames_23613.png,-17.7352
8,8/frames_23614.png,-20.7046
8,8/frames_23615.png,-27.2127
8,8/frames_6605.png,12.4632
8,8/frames_6606.png,29.1043
8,8/frames_6607.png,30.4504
8,8/frames_8743.png,26.0435
8,8/frames_8744.png,-19.5001
8,8/frames_8745.png,-5.0275300000000005
8,8/frames_8746.png,25.4557
8,8/frames_8747.png,22.7358
8,8/img_1017.jpg,0.412391
8,8/img_1066.jpg,1.64637
8,8/img_1183.jpg,-15.3079
8,8/img_1394.jpg,2.81312
8,8/img_1406.jpg,-1.40444
8,8/img_1476.jpg,-15.7001
8,8/img_1613.jpg,1.14003
8,8/img_1786.jpg,28.9684
8,8/img_1802.jpg,75.124
8,8/img_1980.jpg,-18.4383
8,8/img_2139.jpg,34.4449
8,8/img_2216.jpg,8.495610000000001
8,8/img_2404.jpg,-31.0389
8,8/img_240.jpg,-26.1239
8,8/img_2647.jpg,6.81885
8,8/img_2721.jpg,-15.4495
8,8/img_2778.jpg,-12.8242
8,8/img_2779.jpg,-8.70695
8,8/img_2878.jpg,-10.1433
8,8/img_3069.jpg,-6.2979699999999985
8,8/img_3100.jpg,23.7555
8,8/img_3144.jpg,-86.5789
8,8/img_3237.jpg,-17.2582
8,8/img_3371.jpg,76.4999
8,8/img_3411.jpg,32.9129
8,8/img_3455.jpg,-10.4324
8,8/img_3916.jpg,19.7151
8,8/img_3972.jpg,-12.5841
8,8/img_3997.jpg,-17.634
8,8/img_4074.jpg,-24.6907
8,8/img_4185.jpg,-86.6511
8,8/img_4196.jpg,-84.2832
8,8/img_44401.jpg,-14.5798
8,8/img_457.jpg,-0.460516
8,8/img_4639.jpg,-24.0954
8,8/img_4942.jpg,-2.32065
8,8/img_5034.jpg,8.23175
8,8/img_5038.jpg,-28.1129
8,8/img_5046.jpg,-4.1957900000000015
8,8/img_5090.jpg,-46.6627
8,8/img_5159.jpg,-15.7566
8,8/img_60017.jpg,32.8233
8,8/img_616.jpg,-38.5911
8,8/img_62077.jpg,-15.0321
8,8/img_73495.jpg,-5.61612
8,8/img_78001.jpg,-0.422903
8,8/img_780.jpg,-81.8146
8,8/img_787.jpg,-18.0829
8,8/img_79455.jpg,-46.2329
8,8/img_868.jpg,-78.4018
9,9/frames_18253.png,28.3896
9,9/frames_18255.png,26.0478
9,9/frames_18256.png,74.0461
9,9/frames_18258.png,35.1277
9,9/frames_18260.png,36.3772
9,9/frames_18267.png,75.0258
9,9/frames_18270.png,30.3722
9,9/frames_18272.png,73.3319
9,9/frames_18273.png,61.62600000000001
9,9/frames_18276.png,28.9494
9,9/frames_18279.png,4.34253
9,9/frames_18281.png,29.6409
9,9/frames_18282.png,33.2365
9,9/frames_18284.png,32.7392
9,9/frames_18285.png,36.06
9,9/frames_18286.png,36.1842
9,9/frames_18287.png,37.3637
9,9/frames_18288.png,0.0
9,9/frames_18290.png,41.9557
9,9/frames_18291.png,75.3113
9,9/frames_18292.png,75.9315
9,9/frames_18293.png,75.3985
9,9/frames_18297.png,-23.3449
9,9/frames_18299.png,76.4894
9,9/frames_18300.png,75.4766
9,9/frames_18303.png,34.3809
9,9/frames_18304.png,32.672
9,9/frames_18305.png,52.4198
9,9/frames_18306.png,33.6563
9,9/frames_18307.png,31.8116
9,9/frames_18308.png,35.4237
9,9/frames_18309.png,35.5567
9,9/frames_18310.png,35.714
9,9/frames_18311.png,37.5836
9,9/frames_18312.png,0.0
9,9/frames_18314.png,33.0411
9,9/frames_18315.png,74.6485
9,9/frames_18316.png,38.199
9,9/frames_18317.png,35.9916
9,9/frames_18318.png,33.2242
9,9/frames_18319.png,36.3646
9,9/frames_18328.png,18.937
9,9/frames_18329.png,8.20283
9,9/frames_18330.png,2.94668
9,9/frames_18331.png,25.03
9,9/frames_18332.png,0.0
9,9/frames_18333.png,16.8286
9,9/frames_18334.png,15.3095
9,9/frames_18335.png,8.78532
9,9/frames_18336.png,8.50603
9,9/frames_21225.png,8.66003
9,9/frames_21226.png,14.7141
9,9/img_1210.jpg,-3.66838
9,9/img_1596.jpg,-3.85263
9,9/img_360.jpg,17.8073
9,9/img_4114.jpg,-8.3181
9,9/img_4437.jpg,-14.018
9,9/img_593.jpg,-25.5408
10,10/frames_12189.png,-39.2346
10,10/frames_12556.png,-81.0139
10,10/frames_12559.png,-15.6659
10,10/frames_12560.png,-15.3502
10,10/frames_12561.png,-28.087
10,10/frames_12562.png,-12.6744
10,10/frames_12563.png,-29.5031
10,10/frames_12564.png,-25.7361
10,10/frames_12579.png,-6.1866
10,10/frames_12580.png,20.7936
10,10/frames_12581.png,20.5639
10,10/frames_12582.png,25.8816
10,10/frames_12583.png,-21.9075
10,10/frames_12587.png,6.28676
10,10/frames_12588.png,5.8704800000000015
10,10/frames_12589.png,0.0
10,10/frames_12590.png,9.002180000000003
10,10/frames_12591.png,-18.0132
10,10/frames_12592.png,-4.87338
10,10/frames_12593.png,-7.85453
10,10/frames_12594.png,-23.8704
10,10/frames_12595.png,-15.4088
10,10/frames_12596.png,-3.45031
10,10/frames_17427.png,-21.0
10,10/frames_17428.png,-5.11482
10,10/frames_17432.png,-2.5651
10,10/frames_6629.png,-76.6465
10,10/frames_7388.png,-7.995360000000002
10,10/img_1260.jpg,-78.6303
10,10/img_1385.jpg,-84.7437
10,10/img_1392.jpg,-19.1747
10,10/img_1416.jpg,57.2299
10,10/img_1657.jpg,-85.9251
10,10/img_1761.jpg,75.0851
10,10/img_1832.jpg,-71.5141
10,10/img_1836.jpg,18.2094
10,10/img_2028.jpg,21.4515
10,10/img_2046.jpg,-46.465
10,10/img_2164.jpg,-22.7435
10,10/img_2170.jpg,-82.4914
10,10/img_2188.jpg,-87.2413
10,10/img_2286.jpg,68.5199
10,10/img_22.jpg,1.71953
10,10/img_2317.jpg,11.725
10,10/img_2384.jpg,40.0933
10,10/img_2514.jpg,31.9906
10,10/img_2776.jpg,77.8083
10,10/img_2836.jpg,-20.9039
10,10/img_2969.jpg,-15.8429
10,10/img_3057.jpg,-84.4324
10,10/img_3081.jpg,-84.3832
10,10/img_3129.jpg,7.094689999999999
10,10/img_3185.jpg,-74.5572
10,10/img_3189.jpg,77.0667
10,10/img_3210.jpg,9.60041
10,10/img_3262.jpg,-77.2936
10,10/img_3564.jpg,4.9505300000000005
10,10/img_3619.jpg,73.9413
10,10/img_3705.jpg,-36.3885
10,10/img_3755.jpg,-87.4257
10,10/img_3769.jpg,-82.4504
10,10/img_3771.jpg,-86.0698
10,10/img_37.jpg,76.3057
10,10/img_3816.jpg,8.86325
10,10/img_3817.jpg,-21.3423
10,10/img_3825.jpg,1.73982
10,10/img_4007.jpg,38.4604
10,10/img_409.jpg,-32.067
10,10/img_4184.jpg,-80.8068
10,10/img_4188.jpg,76.3605
10,10/img_4223.jpg,77.7095
10,10/img_43529.jpg,33.8808
10,10/img_4364.jpg,-85.6159
10,10/img_4376.jpg,75.5742
10,10/img_4383.jpg,-84.9894
10,10/img_4401.jpg,23.6647
10,10/img_4556.jpg,-77.7318
10,10/img_4615.jpg,73.3866
10,10/img_4724.jpg,-37.3019
10,10/img_4786.jpg,6.65402
10,10/img_4794.jpg,-86.35700000000001
10,10/img_4904.jpg,10.5649
10,10/img_493.jpg,76.0414
10,10/img_5041.jpg,55.1373
10,10/img_5121.jpg,77.8641
10,10/img_5127.jpg,-47.4372
10,10/img_60996.jpg,-83.7249
10,10/img_61293.jpg,-80.5553
10,10/img_718.jpg,18.938
10,10/img_886.jpg,77.4144
10,10/img_975.jpg,-84.17
10,10/img_989.jpg,-42.5908
11,11/frames_11181.png,15.6303
11,11/frames_11182.png,27.8822
11,11/frames_11183.png,25.2954
11,11/frames_18652.png,73.042
11,11/frames_18653.png,72.7014
11,11/frames_22022.png,-36.057
11,11/frames_22025.png,-15.2923
11,11/frames_22027.png,-22.0007
11,11/frames_22028.png,-31.9703
11,11/frames_22031.png,-72.3635
11,11/frames_22032.png,-83.8009
11,11/frames_22033.png,-30.1904
11,11/frames_22034.png,-32.1874
11,11/frames_22035.png,-80.6277
11,11/frames_23123.png,-44.0718
11,11/frames_23124.png,-53.4277
11,11/frames_23125.png,-79.8497
11,11/frames_23126.png,-85.8114
11,11/frames_23127.png,-60.6915
11,11/frames_23128.png,-29.0815
11,11/frames_23129.png,-28.6206
11,11/frames_23130.png,-37.8128
11,11/frames_23131.png,-22.9823
11,11/frames_23133.png,-33.1598
11,11/frames_23134.png,-20.6065
11,11/img_1880.jpg,-8.073319999999999
11,11/img_2981.jpg,-8.2936
11,11/img_3557.jpg,-4.56313
11,11/img_365.jpg,37.7456
11,11/img_3728.jpg,77.4765
11,11/img_3830.jpg,13.1566
11,11/img_4013.jpg,37.5751
11,11/img_4541.jpg,73.2443
11,11/img_5125.jpg,-8.78507
11,11/img_5129.jpg,-8.863480000000003
11,11/img_953.jpg,-16.9198
12,12/frames_12517.png,-85.9611
12,12/frames_12518.png,-28.6225
12,12/frames_12519.png,-20.1775
12,12/frames_7123.png,19.2675
12,12/frames_7211.png,-38.1581
12,12/frames_7212.png,-32.7869
12,12/frames_7213.png,-34.7224
12,12/img_1052.jpg,-79.3143
12,12/img_1791.jpg,77.7558
12,12/img_1846.jpg,0.0467978
12,12/img_1857.jpg,22.9545
12,12/img_3933.jpg,2.1464
12,12/img_4297.jpg,-33.8918
12,12/img_4332.jpg,9.12368
12,12/img_863.jpg,43.1837
13,13/frames_16725.png,-10.4076
13,13/frames_16726.png,16.8582
13,13/frames_16727.png,23.8923
13,13/frames_16729.png,-6.4426
13,13/frames_16731.png,0.139547
13,13/frames_16732.png,18.3384
13,13/frames_16733.png,24.8848
13,13/frames_16734.png,41.7325
13,13/frames_16735.png,-11.7189
13,13/frames_16736.png,3.0005
13,13/frames_16737.png,-5.4737800000000005
13,13/frames_6631.png,43.205
13,13/frames_6632.png,-84.834
13,13/frames_6633.png,-85.4958
13,13/frames_6634.png,-19.6365
13,13/frames_7122.png,-8.74357
13,13/frames_7123.png,35.8167
13,13/img_1013.jpg,69.4763
13,13/img_1791.jpg,-36.13
13,13/img_2111.jpg,9.36969
13,13/img_2254.jpg,23.7238
13,13/img_2436.jpg,-31.0657
13,13/img_2472.jpg,39.2901
13,13/img_2508.jpg,-86.8817
13,13/img_2605.jpg,-87.0038
13,13/img_2628.jpg,-30.5721
13,13/img_2674.jpg,-86.0146
13,13/img_2693.jpg,-86.4914
13,13/img_2832.jpg,77.8805
13,13/img_288.jpg,-35.4742
13,13/img_2906.jpg,9.86739
13,13/img_2988.jpg,-83.7693
13,13/img_3005.jpg,-29.9092
13,13/img_3054.jpg,-15.5062
13,13/img_3082.jpg,-62.5289
13,13/img_3105.jpg,8.938039999999997
13,13/img_3248.jpg,20.9741
13,13/img_3263.jpg,-85.8479
13,13/img_330.jpg,72.4527
13,13/img_333.jpg,-13.2278
13,13/img_3568.jpg,23.3207
13,13/img_3591.jpg,15.8702
13,13/img_377.jpg,38.0449
13,13/img_3815.jpg,26.578000000000007
13,13/img_3847.jpg,23.376
13,13/img_3879.jpg,-44.9249
13,13/img_3905.jpg,-37.7083
13,13/img_3968.jpg,38.2381
13,13/img_4001.jpg,-87.9637
13,13/img_4137.jpg,0.0
13,13/img_41.jpg,76.5678
13,13/img_4396.jpg,-39.8
13,13/img_4512.jpg,31.607
13,13/img_4570.jpg,78.1926
13,13/img_4626.jpg,-3.6989
13,13/img_4702.jpg,-13.0356
13,13/img_4708.jpg,18.5192
13,13/img_4855.jpg,-23.5534
13,13/img_4904.jpg,69.0377
13,13/img_4912.jpg,49.6281
13,13/img_4973.jpg,76.2534
13,13/img_4997.jpg,32.0608
13,13/img_58332.jpg,23.7378
13,13/img_78.jpg,-37.2562
13,13/img_79104.jpg,27.1094
13,13/img_919.jpg,-33.2378
14,14/frames_10786.png,-10.5747
14,14/frames_10789.png,0.0
14,14/frames_10790.png,-25.0394
14,14/frames_10794.png,4.81891
14,14/frames_10795.png,-9.35543
14,14/frames_10796.png,-14.5138
14,14/frames_10797.png,-15.4911
14,14/frames_10798.png,-7.67289
14,14/frames_10799.png,19.2576
14,14/frames_10800.png,12.1142
14,14/frames_10801.png,15.6603
14,14/frames_10802.png,-11.7333
14,14/frames_10803.png,-13.3581
14,14/frames_10804.png,-14.9475
14,14/frames_10811.png,7.947610000000001
14,14/frames_11753.png,22.7942
14,14/frames_11754.png,43.6612
14,14/frames_11755.png,76.8388
14,14/frames_11758.png,-10.8352
14,14/frames_11760.png,37.2255
14,14/frames_11761.png,9.7563
14,14/frames_11762.png,-23.1427
14,14/frames_11764.png,-22.1219
14,14/frames_11765.png,-3.8122
14,14/frames_11767.png,28.9129
14,14/frames_11768.png,23.6536
14,14/frames_16809.png,-0.103663
14,14/frames_16810.png,-4.17662
14,14/frames_16811.png,9.97975
14,14/frames_16812.png,9.24366
14,14/frames_16813.png,7.042960000000001
14,14/frames_16814.png,15.129
14,14/frames_16815.png,-22.9195
14,14/frames_16816.png,-11.9008
14,14/frames_16818.png,0.566555
14,14/frames_16819.png,2.58252
14,14/frames_16820.png,16.6285
14,14/frames_5301.png,-31.0759
14,14/frames_5302.png,-11.6146
14,14/frames_5303.png,-31.1209
14,14/frames_5304.png,-33.9055
14,14/frames_5305.png,-14.7281
14,14/frames_5306.png,-11.9235
14,14/frames_5307.png,-18.7193
14,14/frames_5308.png,0.149203
14,14/frames_5309.png,-9.96939
14,14/frames_5310.png,-44.3361
14,14/frames_5311.png,-52.8056
14,14/frames_5312.png,-24.9163
14,14/frames_5313.png,-23.2721
14,14/frames_5314.png,-28.4146
14,14/frames_5315.png,-26.6707
14,14/frames_5316.png,-39.0371
14,14/frames_5317.png,-36.2961
14,14/frames_5318.png,-30.7279
14,14/frames_6709.png,-23.8697
14,14/frames_6715.png,-23.5767
14,14/frames_6716.png,-23.7266
14,14/frames_6720.png,24.1913
14,14/frames_6721.png,13.4916
14,14/frames_6722.png,20.6687
14,14/frames_6723.png,23.8448
14,14/frames_6724.png,23.2471
14,14/frames_6725.png,25.6749
14,14/frames_6726.png,25.6511
14,14/frames_6727.png,24.8157
14,14/frames_6728.png,26.2117
14,14/frames_6729.png,25.3809
14,14/frames_6730.png,24.7944
14,14/frames_6731.png,31.9678
14,14/frames_6732.png,24.5976
14,14/frames_6733.png,26.511
14,14/frames_6734.png,15.4197
14,14/frames_6735.png,28.3187
14,14/frames_6736.png,28.3623
14,14/frames_6737.png,-10.7786
14,14/frames_6738.png,3.25605
14,14/frames_6739.png,-4.14048
14,14/img_1052.jpg,55.3447
14,14/img_1082.jpg,2.11537
14,14/img_1161.jpg,70.6707
14,14/img_1354.jpg,8.19164
14,14/img_1382.jpg,-66.5685
14,14/img_1569.jpg,-84.5658
14,14/img_1806.jpg,31.3436
14,14/img_1879.jpg,-52.8818
14,14/img_1918.jpg,8.1807
14,14/img_1948.jpg,-36.1585
14,14/img_2227.jpg,-86.2507
14,14/img_2255.jpg,12.6817
14,14/img_2514.jpg,50.9433
14,14/img_2558.jpg,-86.1337
14,14/img_2864.jpg,38.428
14,14/img_2959.jpg,34.1919
14,14/img_3184.jpg,-85.1626
14,14/img_3325.jpg,-41.3584
14,14/img_3590.jpg,-19.9195
14,14/img_3705.jpg,-18.3664
14,14/img_3781.jpg,4.27941
14,14/img_3841.jpg,-8.42031
14,14/img_3987.jpg,-7.371689999999999
14,14/img_4201.jpg,-85.2074
14,14/img_4303.jpg,-34.4206
14,14/img_4996.jpg,24.6814
14,14/img_58123.jpg,-84.6493
14,14/img_61291.jpg,-5.77635
14,14/img_683.jpg,0.0
14,14/img_83.jpg,76.6896
14,14/img_849.jpg,-85.3939
16,16/frames_25366.png,-37.8905
16,16/frames_25367.png,-81.215
16,16/frames_25368.png,-85.2163
16,16/frames_25369.png,-42.8845
16,16/frames_25370.png,-49.7593
16,16/frames_25372.png,-12.6422
16,16/frames_25373.png,-6.48492
16,16/frames_25374.png,-0.23551
16,16/frames_25375.png,-16.6521
16,16/frames_25377.png,-14.8171
16,16/frames_25378.png,-7.048139999999999
16,16/frames_25379.png,-9.12679
16,16/frames_25380.png,-6.6680600000000005
16,16/frames_25381.png,-8.780339999999999
16,16/frames_25382.png,-7.08321
16,16/frames_25383.png,-5.61417
16,16/frames_25384.png,-9.59159
16,16/frames_25385.png,-1.66425
16,16/frames_25386.png,-3.75735
16,16/frames_25387.png,-11.3776
16,16/frames_25388.png,-8.1436
16,16/frames_25389.png,-47.1812
16,16/frames_25390.png,-5.77157
16,16/frames_25391.png,-12.7594
16,16/frames_25392.png,-27.17
16,16/frames_25394.png,-80.0489
16,16/frames_25395.png,-46.9094
16,16/img_1447.jpg,2.1836
16,16/img_2034.jpg,-2.70854
16,16/img_2133.jpg,-7.26236
16,16/img_2149.jpg,3.76054
16,16/img_2696.jpg,-40.8563
18,18/frames_15048.png,-23.4745
18,18/frames_15050.png,-38.2979
18,18/frames_15051.png,-30.957
18,18/frames_15052.png,-28.7695
18,18/frames_15053.png,-84.1978
18,18/frames_15054.png,-25.6358
18,18/frames_15055.png,-25.0644
18,18/frames_15056.png,33.4782
18,18/frames_19952.png,2.80483
18,18/frames_19954.png,9.36746
18,18/frames_19955.png,5.5497
18,18/frames_19956.png,1.26922
18,18/frames_24021.png,27.9792
18,18/frames_24022.png,25.0326
18,18/frames_24023.png,32.8832
18,18/frames_24024.png,27.5457
18,18/frames_24027.png,0.180376
18,18/frames_24028.png,-15.4246
18,18/frames_24029.png,-14.1362
18,18/img_1491.jpg,-8.72904
18,18/img_3191.jpg,-8.56429
18,18/img_3448.jpg,15.8497
18,18/img_8.jpg,13.4305
19,19/frames_10551.png,17.9503
19,19/frames_10552.png,-21.2302
19,19/frames_10553.png,-21.6862
19,19/frames_10554.png,-19.696
19,19/frames_10555.png,29.826
19,19/frames_10556.png,22.996
19,19/frames_10557.png,-19.393
19,19/frames_10558.png,-20.8081
19,19/frames_10560.png,4.12865
19,19/frames_10564.png,69.2532
19,19/frames_10565.png,-7.27791
19,19/frames_20525.png,-23.9753
19,19/img_1373.jpg,0.0
19,19/img_1528.jpg,0.464848
19,19/img_274.jpg,27.1493
19,19/img_2759.jpg,-26.2579
19,19/img_3489.jpg,-7.586889999999999
19,19/img_3498.jpg,20.1718
19,19/img_68.jpg,4.68095
20,20/frames_14175.png,3.1787400000000003
20,20/frames_14176.png,-0.203515
20,20/frames_14177.png,18.9472
20,20/frames_14178.png,23.6172
20,20/frames_14179.png,2.33766
